"count(user_id)";"latitude";"longitude";"label";"venue_id"
26.0;35.205523;-80.953692;"theatre";70841.0
36.0;34.0463;-118.2628;"Diner";70871.0
4.0;33.9895;-118.4499;"Caf";70879.0
21.0;33.9062;-118.3927;"Grocery Store";70880.0
3.0;43.0457;-87.8988;"Salon / Barbershop";71136.0
1.0;42.3641;-71.0537;"Italian Restaurant";71339.0
1.0;29.9515;-90.0654;"Indie Movie Theater";71382.0
66.0;33.7751;-84.2957;"Gastropub";71421.0
3.0;45.5183;-122.6772;"Chinese Restaurant";71446.0
3.0;45.5183;-122.6772;"Clothing Store";71446.0
3.0;45.5183;-122.6772;"Video Game Store";71446.0
3.0;45.5183;-122.6772;"Cosmetics Shop";71446.0
3.0;45.5222;-122.6819;"Seafood Restaurant";71449.0
1.0;38.5629;-121.4964;"Steakhouse";71578.0
1.0;33.7624;-84.3732;"Hospital";71630.0
8.0;37.3194;-121.8642;"Skating Rink";71725.0
3.0;39.1083;-84.513;"Gay Bar";71799.0
1.0;39.1013;-84.5122;"Sandwich Place";71824.0
10.0;33.3350479;-111.8774162;"restaurant";71875.0
36.0;33.626492;-111.996125;"restaurant";71954.0
50.0;33.7576708959136;-84.3945264816284;"shop";72083.0
1.0;40.7636;-111.897;"Brewery";72225.0
56.0;33.8024727728807;-117.910165786743;"restaurant";72244.0
1.0;42.3524;-71.0658;"American Restaurant";72290.0
1.0;35.1374;-89.7966;"Mexican Restaurant";72305.0
44.0;32.8687;-96.7735;"Multiplex";72323.0
56.0;35.197747;-111.649139;"restaurant";72350.0
2.0;35.2156083;-111.5958628;"restaurant";72352.0
579.0;33.4452647527556;-112.066640853882;"restaurant";72361.0
1.0;33.3913;-112.0139;"New American Restaurant";72371.0
50.0;33.4773;-111.9847;"Department Store";72374.0
79.0;33.4739;-111.9849;"Grocery Store";72375.0
70.0;33.5095;-112.0602;"Pizza Place";72381.0
18.0;33.4327564008217;-111.904745399952;"restaurant";72430.0
30.0;33.4074186;-111.9096281;"restaurant";72431.0
45.0;33.4868202152611;-111.908438801765;"mall";72434.0
10.0;33.5074;-112.0398;"Sandwich Place";72435.0
2.0;40.7635;-73.9852;"Coffee Shop";72454.0
1.0;47.6205;-122.321;"Japanese Restaurant";72484.0
193.0;33.8151849586993;-117.926194667816;"other";72887.0
4.0;35.1509;-89.9936;"Zoo";73019.0
135.0;43.0397713810591;-76.1326253414154;"college";73074.0
1.0;34.1458;-118.145;"Spa / Massage";73284.0
1.0;34.0588;-118.4136;"Steakhouse";73355.0
3.0;38.9132;-94.7257;"Bar";73389.0
3.0;40.6221;-74.0272;"Bank";73440.0
2.0;39.1954;-76.6126;"Coffee Shop";73564.0
16.0;40.730916;-73.9861102;"restaurant";73624.0
11.0;33.479035;-112.047882;"restaurant";73627.0
2.0;40.7497;-73.9795;"Hotel";73660.0
9.0;40.5089702783753;-74.3015241622925;"restaurant";73666.0
8.0;33.470147;-112.065464;"restaurant";73670.0
51.0;40.7452086435588;-74.0023612976074;"restaurant";73804.0
194.0;38.8981;-77.021;"General Entertainment";73923.0
194.0;38.8981;-77.021;"Rock Club";73923.0
2.0;42.7261;-84.4553;"Sushi Restaurant";73981.0
1.0;42.718;-84.528;"Zoo";73984.0
2.0;42.2942;-83.2715;"Fast Food Restaurant";73987.0
11.0;40.6889;-73.9956;"Sandwich Place";74025.0
1.0;42.913;-78.8783;"Sushi Restaurant";74122.0
13.0;37.7848;-122.432;"Dessert Shop";74242.0
5.0;37.7612;-122.435;"Men's Store";74547.0
3.0;29.9558;-90.0653;"Lounge";74563.0
135.0;40.7731065;-73.9837375;"restaurant";74619.0
1.0;33.428281;-111.952438;"restaurant";74739.0
16.0;33.379364;-112.172482;"restaurant";74769.0
1.0;33.5796;-112.1029;"Office";74786.0
8.0;40.7384;-73.9915;"Clothing Store";74822.0
3.0;45.5232;-122.6762;"Rock Club";74827.0
1.0;35.2113;-80.8577;"Pizza Place";74880.0
1.0;42.3437;-71.1009;"Ice Cream Shop";74919.0
16.0;32.8105;-96.8107;"General Entertainment";75002.0
1.0;39.8335;-75.5413;"Grocery Store";75086.0
9.0;29.5183;-98.5029;"Indie Movie Theater";75254.0
2.0;32.7232;-117.1683;"Coffee Shop";75444.0
1.0;33.981;-118.463;"Burger Joint";75568.0
196.0;38.1861102;-85.7435101;"airport";76158.0
1.0;40.7361;-73.9912;"Office";76309.0
5.0;38.8044;-77.0461;"American Restaurant";76374.0
56.0;32.8839480120311;-80.0393915176392;"restaurant";76384.0
3.0;29.9496;-90.1804;"Department Store";76467.0
1.0;33.7765;-84.3526;"Thai Restaurant";76574.0
6.0;40.7142;-73.9978;"Ramen /  Noodle House";76587.0
11.0;40.7025;-73.9885;"Arts & Crafts Store";76595.0
1.0;40.7312;-73.9857;"Pub";76606.0
1.0;40.7312;-73.9857;"Eastern European Restaurant";76606.0
1.0;40.7372;-74.0286;"Coffee Shop";76645.0
8.0;40.7393326;-74.0281328;"hotel";76646.0
37.0;33.9537106390237;-118.396756052971;"restaurant";76650.0
17.0;33.6821396027051;-78.9236783981323;"restaurant";76655.0
1.0;39.9569;-82.9894;"Burger Joint";76690.0
8.0;41.4264;-81.8942;"Brewery";76692.0
40.0;37.8002;-122.4401;"Gastropub";76703.0
1.0;47.608;-122.339;"Sushi Restaurant";76721.0
54.0;32.233005;-110.95228;"shop";76729.0
278.0;33.4264;-111.9396;"Gastropub";77014.0
1.0;32.9034;-117.2445;"Resort";77017.0
54.0;40.7829786040189;-73.9642095565796;"park";77037.0
2.0;40.7503;-73.9938;"Travel Lounge";77070.0
25.0;39.9517;-75.1704;"Lounge";77073.0
30.0;33.500659;-112.074321;"hotel";77074.0
4.0;33.509284;-111.995985;"shop";77075.0
8.0;39.9787;-83.0034;"Sushi Restaurant";77178.0
1.0;40.7216;-73.9999;"Office";77289.0
8.0;37.7441;-122.4228;"Ice Cream Shop";77317.0
86.0;40.765016;-73.9799;"restaurant";77335.0
84.0;28.4462419892963;-81.3965463638306;"gallery";77499.0
4.0;25.7318;-80.232;"Caribbean Restaurant";77542.0
1.0;38.5588;-121.4734;"Road";77590.0
6.0;38.5536;-121.4756;"Bar";77598.0
8.0;37.3314025954362;-122.030296325684;"shop";77638.0
1.0;34.1416;-118.3753;"Ramen /  Noodle House";77762.0
9.0;40.6456103523608;-73.778772354126;"airport";77846.0
57.0;33.800675;-116.54024;"restaurant";78124.0
1.0;43.0888;-77.6076;"Sandwich Place";78214.0
1.0;40.7207;-74.0019;"Shoe Store";78221.0
2.0;41.5004;-81.6833;"Hotel";78305.0
20.0;41.4843;-81.7043;"Brewery";78306.0
1.0;29.4341;-98.7039;"Grocery Store";78359.0
5.0;40.7396;-74.0069;"Restaurant";78455.0
5.0;40.7037;-73.9947;"American Restaurant";78473.0
7.0;40.7192;-74.0059;"Steakhouse";78474.0
9.0;40.7226;-73.9953;"Pizza Place";78479.0
3.0;40.7254;-73.9927;"Spa / Massage";78480.0
102.0;40.7044364120259;-74.0101236104965;"Pizzeria";78534.0
18.0;32.7471;-117.2506;"Rock Club";78563.0
246.0;40.75848;-73.989294;"restaurant";78593.0
2.0;40.7074;-74.0045;"Roof Deck";78808.0
2.0;40.7074;-74.0045;"Residential Building (Apartment / Condo)";78808.0
14.0;47.6167;-122.1916;"Steakhouse";78907.0
8.0;32.8672;-117.2151;"Grocery Store";79145.0
12.0;37.3306535;-121.8884323;"hotel";79700.0
108.0;33.5343983;-112.2604493;"restaurant";79718.0
19.0;33.5338827738568;-112.261219024658;"restaurant";79719.0
89.0;33.6417320232893;-112.008533477783;"restaurant";79749.0
2.0;42.3385;-71.0923;"College Technology Building";79826.0
3.0;43.0608;-87.9883;"New American Restaurant";79831.0
7.0;43.061;-87.9994;"Bar";79842.0
1.0;38.9235565;-77.0515258;"restaurant";79917.0
16.0;39.7422;-105.0028;"General College & University";79972.0
1.0;42.3673;-71.0774;"Electronics Store";80034.0
3.0;40.7679;-73.9836;"Tech Startup";80077.0
9.0;33.9786;-118.4379;"American Restaurant";80107.0
17.0;33.6311;-112.2375;"Steakhouse";80134.0
2.0;40.7052;-74.0014;"Boat or Ferry";80157.0
1.0;49.2674;-123.1131;"Coffee Shop";80171.0
1.0;32.7503;-117.1491;"Government Building";80271.0
1.0;32.738;-117.1764;"Dive Bar";80276.0
74.0;40.759;-73.9793;"Scenic Lookout";80851.0
1.0;33.7614;-84.3651;"Pizza Place";80897.0
8.0;33.7562;-84.3482;"Grocery Store";80898.0
5.0;47.6136;-122.3196;"Office";80932.0
116.0;37.760839;-122.4355818;"restaurant";80969.0
7.0;37.7257;-122.4501;"Community College";80971.0
233.0;-6.8888;107.5959;"Snack Place";81239.0
233.0;-6.8888;107.5959;"Sporting Goods Shop";81239.0
3.0;40.6284;-74.3058;"Grocery Store";81320.0
104.0;1.4361;103.786;"Hardware Store";81376.0
45.0;1.4371;103.7864;"Train Station";81381.0
1.0;1.44;103.7906;"Food Court";81383.0
116.0;44.9782;-93.276;"Nightclub";81495.0
31.0;-6.927;107.6362;"Seafood Restaurant";81958.0
31.0;-6.927;107.6362;"Restaurant";81958.0
31.0;-6.927;107.6362;"Breakfast Spot";81958.0
33.0;30.2650077;-97.7387599;"gallery";82158.0
16.0;40.7648;-73.9883;"Wine Bar";82170.0
1.0;38.8733;-77.1062;"Fried Chicken Joint";82197.0
16.0;40.7204;-74.0438;"Drugstore / Pharmacy";82379.0
1.0;40.7164;-74.0357;"Coffee Shop";82383.0
11.0;40.7426;-73.9922;"Food Truck";82428.0
11.0;40.7426;-73.9922;"Pub";82428.0
11.0;40.7426;-73.9922;"Gastropub";82428.0
2.0;40.6904;-73.9601;"Fried Chicken Joint";82564.0
8.0;32.7719;-117.2529;"Beach";82662.0
1.0;32.8357;-96.806;"Mexican Restaurant";82674.0
2.0;40.7376;-74.0308;"General Entertainment";82776.0
2.0;40.7204;-73.9965;"Nightclub";82826.0
5.0;32.8922;-117.1447;"Brewery";82883.0
7.0;40.7268;-73.9968;"College Gym";82915.0
60.0;40.1960278748773;-76.7565071582794;"airport";82919.0
52.0;33.4324083301722;-111.903562545776;"mall";83007.0
1.0;47.6634;-122.3802;"Seafood Restaurant";83085.0
2.0;47.6166;-122.3552;"Sculpture Garden";83096.0
1.0;32.8512;-96.8099;"Gym / Fitness Center";83103.0
9.0;32.8378;-96.7753;"Indie Movie Theater";83123.0
1.0;29.8323;-95.4841;"Coffee Shop";83223.0
13.0;40.7445;-73.9942;"Gay Bar";83229.0
2.0;25.7757;-80.1395;"Grocery Store";83275.0
4.0;40.7777988;-73.6503207;"restaurant";83320.0
4.0;40.7775;-73.9822;"Sandwich Place";83361.0
2.0;40.7278;-73.9856;"Mexican Restaurant";83366.0
2.0;40.7278;-73.9856;"Bar";83366.0
3.0;33.883;-84.4617;"Mexican Restaurant";83440.0
9.0;33.639914;-111.94437;"restaurant";83442.0
4.0;25.9579;-80.2388;"Baseball Stadium";83468.0
5.0;33.9617;-118.3703;"Donut Shop";83535.0
8.0;33.9916;-118.4461;"Burger Joint";83536.0
2.0;40.7414;-73.9933;"Spa / Massage";83542.0
1.0;37.789459;-122.405135;"restaurant";83548.0
2.0;37.8502;-122.2526;"Coffee Shop";83560.0
17.0;40.7247;-73.9962;"Indian Restaurant";83582.0
17.0;40.7247;-73.9962;"Thrift / Vintage Store";83582.0
3.0;35.1426;-90.0518;"Cocktail Bar";83673.0
1.0;40.7635;-73.9824;"General Entertainment";83722.0
1.0;29.7382;-95.4857;"Grocery Store";83734.0
5.0;29.7532;-95.3594;"Park";83750.0
5.0;29.7532;-95.3594;"Convention Center";83750.0
83.0;36.1146501266147;-115.194010734558;"shop";83869.0
2.0;34.0501;-118.3093;"Mexican Restaurant";83913.0
1.0;38.9874;-77.0975;"French Restaurant";84041.0
104.0;38.8988;-77.0206;"Multiplex";84089.0
1.0;40.614;-80.0923;"Grocery Store";84173.0
80.0;36.109137610245;-115.170278549194;"shop";84225.0
122.0;43.0361328204232;-76.136519908905;"other";84236.0
833.0;21.3320739891139;-157.918467521667;"theatre";84329.0
8.0;27.9697;-82.5627;"Caribbean Restaurant";84523.0
2.0;47.617;-122.2013;"Office";84573.0
4.0;33.946207;-118.3816;"hotel";84696.0
1.0;37.8986;-122.3012;"Italian Restaurant";84892.0
991.0;37.7122;-122.2126;"Airport";84899.0
2.0;40.6496;-74.3476;"Train Station";85001.0
8.0;41.9692;-87.6598;"Sports Bar";85044.0
8.0;41.9692;-87.6598;"College Classroom";85044.0
12.0;40.7113;-73.9474;"Tapas Restaurant";85211.0
7.0;40.7298;-73.9591;"Sports Bar";85216.0
1.0;39.0511;-94.4806;"Baseball Stadium";85219.0
20.0;37.6715;-122.4709;"Mall";85293.0
2.0;37.3202;-121.9478;"Ice Cream Shop";85304.0
12.0;37.7854;-122.4084;"Nightclub";85306.0
12.0;37.7854;-122.4084;"Sandwich Place";85306.0
10.0;39.1029;-84.5114;"Mexican Restaurant";85326.0
1.0;38.7843;-77.0163;"Mexican Restaurant";85431.0
3.0;44.9736;-93.2828;"Caf";85486.0
45.0;41.9758870818006;-87.6684522628784;"restaurant";85496.0
8.0;44.9462;-93.1262;"Bar";85570.0
1.0;44.9731;-93.2443;"Law School";85576.0
73.0;44.9749;-93.274;"Department Store";85591.0
1.0;45.0073;-93.2618;"Dive Bar";85600.0
1.0;44.9635;-93.291;"Liquor Store";85626.0
1.0;44.9482;-93.2955;"Thai Restaurant";85715.0
2.0;44.9543;-93.1638;"Bowling Alley";85761.0
2.0;44.9598;-93.2941;"Coffee Shop";85805.0
1.0;44.9594;-93.3467;"Automotive Shop";85887.0
2.0;44.9839;-93.3781;"Mexican Restaurant";86043.0
45.0;40.75896;-73.985195;"restaurant";86203.0
1.0;42.5369;-83.2051;"Breakfast Spot";86214.0
2.0;41.4035;2.1743;"Church";86240.0
1776.0;36.1315146366136;-86.6691738367081;"restaurant";86326.0
7.0;30.3187;-97.7245;"Coffee Shop";86340.0
17.0;40.7271;-73.9881;"Indian Restaurant";86409.0
17.0;40.7271;-73.9881;"Cocktail Bar";86409.0
64.0;40.7457;-73.9879;"Salon / Barbershop";86410.0
4.0;40.7099;-74.0089;"French Restaurant";86411.0
1.0;39.0141;-94.5928;"Restaurant";86450.0
1.0;39.0141;-94.5928;"Flea Market";86450.0
169.0;40.7498;-73.9898;"Building";86481.0
4.0;40.7594;-73.9918;"Electronics Store";86543.0
1.0;40.7883;-73.9745;"Bus Line";86557.0
1.0;40.7522;-73.9937;"Hotel";86559.0
2.0;40.7524;-73.9942;"Fraternity House";86560.0
3.0;38.9543026;-77.4273571;"hotel";86573.0
1.0;40.6797;-74.0101;"Seafood Restaurant";86646.0
1.0;38.8538;-77.1344;"Thai Restaurant";86658.0
5.0;38.8835;-76.986;"Grocery Store";86663.0
9.0;38.8967;-77.0298;"American Restaurant";87003.0
2.0;42.3668;-71.0749;"Hotel";87053.0
108.0;36.1128386662766;-115.172445774078;"restaurant";87104.0
6.0;28.543386;-81.367045;"gallery";87145.0
1.0;1.3041;103.81;"Bar";87195.0
1.0;1.3041;103.81;"Caf";87195.0
17.0;41.8975;-87.6229;"Hotel";87205.0
1.0;45.0656;-93.109;"Building";87351.0
1.0;47.4575;-122.2592;"Sushi Restaurant";87396.0
2.0;44.884415;-93.21308;"camping";87514.0
2.0;42.0049;-87.661;"Movie Theater";87593.0
14.0;42.3742;-71.1207;"Tea Room";87802.0
92.0;39.7664901928053;-86.1557722091675;"road";87811.0
1.0;40.7531;-73.9733;"Event Space";87886.0
5.0;26.1015659;-80.120981;"restaurant";87955.0
1.0;34.0906;-118.3886;"Boutique";87965.0
2.0;43.6837;-79.3153;"Playground";87977.0
1.0;40.7661;-73.9695;"Jewelry Store";88039.0
1.0;40.7661;-73.9695;"Miscellaneous Shop";88039.0
1.0;34.0798;-118.3768;"Boutique";88115.0
6.0;34.0845;-118.3761;"Sushi Restaurant";88138.0
14.0;34.0981;-118.3684;"Hotel";88140.0
3.0;34.0779;-118.3765;"Speakeasy";88142.0
2.0;37.7977;-122.4337;"Asian Restaurant";88155.0
3.0;40.7618;-73.9715;"Hotel Bar";88160.0
3.0;40.7618;-73.9715;"Clothing Store";88160.0
3.0;40.7618;-73.9715;"Accessories Store";88160.0
13.0;40.722;-74.0041;"Salon / Barbershop";88161.0
11.0;40.7218;-73.9921;"Nightclub";88164.0
75.0;40.7321;-73.9837;"restaurant";88165.0
28.0;40.6607174783113;-73.9694023132324;"restaurant";88166.0
1.0;43.6466;-79.3899;"Restaurant";88263.0
2.0;40.7805;-73.9813;"Airport";88312.0
1.0;33.7818;-84.3802;"Southern / Soul Food Restaurant";88359.0
22.0;37.7637;-122.4334;"Gym";88364.0
31.0;33.5361;-112.2636;"Brewery";88443.0
24.0;33.5333;-112.2619;"Bar";88444.0
102.0;33.5329079681879;-112.261809110641;"mall";88448.0
121.0;33.5331;-112.261;"restaurant";88455.0
2.0;33.617386;-112.245477;"restaurant";88458.0
3.0;33.532422;-112.256822;"shop";88460.0
2.0;45.5268;-122.6945;"Sushi Restaurant";88516.0
3.0;40.5789;-74.1643;"American Restaurant";88525.0
67.0;33.6397;-112.228;"hotel";88575.0
2.0;37.3711;-121.9114;"Gym / Fitness Center";88595.0
11.0;33.48;-112.0765;"Ice Cream Shop";88649.0
4.0;40.7642;-73.9832;"Bar";88811.0
9.0;33.4359;-111.998;"restaurant";89043.0
3.0;49.2866;-123.1432;"Beach";89050.0
89.0;29.7405;-95.4629;"Convenience Store";89213.0
5.0;40.1746552;-74.0274404;"mall";89221.0
3.0;33.9425;-118.3973;"Coffee Shop";89236.0
6.0;29.7438;-95.3812;"Sports Bar";89266.0
161.0;39.3779828067366;-74.4339179992676;"hotel";89275.0
4.0;30.4178;-97.6705;"Burrito Place";89397.0
1.0;33.998;-81.0318;"Asian Restaurant";89431.0
1.0;25.7892;-80.1411;"Liquor Store";89465.0
85.0;40.756359;-73.9890549;"museum";89469.0
6.0;33.678124;-117.839828;"hotel";89524.0
1.0;45.5251;-122.6832;"Gift Shop";89604.0
3.0;32.7146;-117.159;"Burger Joint";89671.0
1.0;32.7651;-117.1742;"Golf Course";89675.0
1.0;39.0946;-84.496;"Bowling Alley";89679.0
9.0;39.0568;-94.5959;"Gay Bar";89755.0
4.0;39.062;-94.5903;"Sports Bar";89756.0
1.0;39.0599;-94.5856;"Gay Bar";89757.0
3.0;40.7468;-73.8253;"Hospital";89833.0
9.0;29.7813;-95.5607;"Multiplex";89901.0
9.0;29.7813;-95.5607;"Parking";89901.0
13.0;33.6409;-112.0346;"Convenience Store";89906.0
1.0;32.7314;-117.1468;"Other Great Outdoors";89912.0
2.0;40.734;-73.9926;"Clothing Store";90036.0
2.0;40.734;-73.9926;"Restaurant";90036.0
1.0;29.4945;-98.4802;"Gym";90061.0
1.0;38.9295;-77.0326;"Mexican Restaurant";90085.0
2.0;39.8621;-75.3566;"University";90152.0
1.0;39.1092;-94.5822;"Farmers Market";90428.0
1.0;28.0656;-82.5717;"BBQ Joint";90439.0
117.0;28.3505810053341;-81.5433597564697;"hotel";90450.0
7.0;33.6411;-84.439;"Airport Gate";90464.0
116.0;33.6407;-84.4358;"Airport Terminal";90465.0
116.0;33.6407;-84.4358;"Airport";90465.0
936.0;40.7748;-73.9821;"Bus Line";90472.0
7.0;37.7625;-122.397;"French Restaurant";90509.0
3.0;37.7431;-122.4833;"Dumpling Restaurant";90721.0
3.0;40.759;-73.9839;"Lounge";90759.0
1.0;40.7527;-73.9856;"Bridal Shop";90791.0
1.0;25.7035;-80.2901;"Bagel Shop";90978.0
68.0;33.425711;-111.94047;"restaurant";91384.0
139.0;34.137;-118.3555;"Event Space";91385.0
52.0;33.3904953506376;-111.871204376221;"restaurant";91388.0
44.0;33.4246362541145;-111.93012714386;"restaurant";91391.0
20.0;33.3642169;-111.911777;"restaurant";91394.0
1.0;49.1875;-122.8492;"University";91547.0
1.0;49.1875;-122.8492;"Student Center";91547.0
15.0;40.7404;-74.0062;"Restaurant";91550.0
1.0;40.7159;-73.9596;"Italian Restaurant";91597.0
2.0;41.6294;-93.6978;"Department Store";91915.0
1.0;40.7637;-73.8083;"Korean Restaurant";91967.0
1.0;29.7322;-95.4188;"Sushi Restaurant";92018.0
1.0;41.94;-87.6443;"Neighborhood";92023.0
90.0;25.76905;-80.132234;"hotel";92049.0
6.0;37.7997;-122.442;"Italian Restaurant";92311.0
66.0;33.43271;-111.902892;"restaurant";92492.0
13.0;33.6107778;-112.1848221;"shop";92493.0
106.0;33.4302236233493;-111.905794143677;"restaurant";92494.0
59.0;33.393998;-111.924981;"restaurant";92495.0
26.0;33.4222596;-111.9349379;"restaurant";92496.0
10.0;33.67134;-112.030292;"restaurant";92497.0
4.0;40.7253;-73.99;"Arts & Crafts Store";92836.0
1.0;43.0482;-87.9041;"Caf";92922.0
8.0;39.083;-94.5814;"Mall";92955.0
10.0;33.635056;-111.9253836;"mall";93054.0
1.0;40.7077;-74.0116;"Subway";93161.0
56.0;40.7502113;-73.9398124;"road";93180.0
7.0;37.2928;-121.9305;"Grocery Store";93299.0
3.0;47.4857;-122.2728;"Coffee Shop";93323.0
4.0;40.3153;-74.6587;"Chinese Restaurant";93464.0
2.0;40.7224;-73.9552;"Bar";93640.0
14.0;40.6874;-73.9871;"Sandwich Place";93779.0
2.0;33.4259;-111.94;"restaurant";93790.0
109.0;33.418001;-111.940352;"restaurant";93791.0
14.0;33.4235;-111.9395;"University";93794.0
14.0;33.4235;-111.9395;"Bank";93794.0
64.0;33.677925599268;-111.978363990784;"restaurant";93796.0
29.0;33.6205;-111.898;"mall";93797.0
189.0;38.8894;-77.0352;"Monument / Landmark";93831.0
137.0;33.6764970766532;-111.975059509277;"restaurant";93844.0
65.0;33.6787484;-111.9772438;"restaurant";93845.0
82.0;33.676247;-111.971841;"mall";93851.0
2.0;39.8845;-75.5352;"Chinese Restaurant";93946.0
7.0;40.7512;-73.9839;"Building";93962.0
46.0;40.7224;-73.9832;"Pizza Place";94056.0
16.0;37.786;-122.413;"Indian Restaurant";94108.0
6.0;30.2691;-97.7421;"Steakhouse";94112.0
1.0;41.4112465;-81.833574;"hotel";94138.0
1.0;39.944;-75.1675;"Lounge";94232.0
1.0;33.7569;-84.268;"Department Store";94273.0
56.0;33.788776;-84.405259;"shop";94278.0
5.0;40.7592;-73.9847;"Snack Place";94296.0
53.0;26.3653797617173;-80.1329898834229;"shop";94304.0
2.0;25.9532;-80.1442;"Hotel";94307.0
1.0;40.7186;-73.9976;"Italian Restaurant";94325.0
1.0;44.8364;-93.1665;"Brewery";94331.0
1.0;44.9402;-93.1293;"Sushi Restaurant";94343.0
72.0;34.1441;-118.2569;"Other Great Outdoors";94347.0
1.0;30.4645;-84.2711;"Burger Joint";94353.0
2.0;33.954;-118.3971;"Parking";94360.0
4.0;43.0617;-88.047;"American Restaurant";94466.0
2.0;42.3638;-71.0557;"Coffee Shop";94602.0
1.0;39.7683;-86.1563;"BBQ Joint";94716.0
25.0;45.5233;-122.6816;"Bookstore";94717.0
1.0;37.7915;-122.4008;"Salad Place";94732.0
2.0;40.4388;-80.1503;"Movie Theater";94882.0
8.0;37.7783;-122.5139;"American Restaurant";94906.0
19.0;33.5027;-112.065;"restaurant";94926.0
3.0;40.6614;-73.7048;"Train Station";94935.0
13.0;43.0353;-88.0479;"Pub";95050.0
1.0;40.6788;-74.0111;"American Restaurant";95107.0
10.0;32.7482;-117.1313;"Bar";95525.0
2.0;33.9412;-118.4062;"Airport Lounge";95531.0
1.0;39.9364;-75.1649;"Mexican Restaurant";95570.0
1.0;30.4609;-84.2128;"Department Store";95578.0
104.0;28.3554907334751;-81.5903091430664;"other";95626.0
6.0;37.807;-122.4191;"Cocktail Bar";95750.0
1.0;37.2458;-121.8884;"Coffee Shop";95763.0
58.0;40.441198851436;-80.1509714126587;"shop";95787.0
1.0;40.0993;-83.1143;"Coffee Shop";95801.0
1.0;42.3648;-71.1027;"Arts & Crafts Store";95849.0
1.0;37.7942;-122.3989;"Bar";96034.0
1.0;40.026;-83.1204;"Furniture / Home Store";96059.0
17.0;36.0683190899514;-115.176844596863;"restaurant";96098.0
31.0;37.7763;-122.4086;"Breakfast Spot";96232.0
1.0;37.7269;-122.4492;"College Academic Building";96234.0
2.0;37.7793;-122.4192;"City Hall";96274.0
4.0;42.3665;-71.0623;"Train";96355.0
5.0;40.7473;-73.9861;"Korean Restaurant";96421.0
5.0;37.6706;-122.4701;"Department Store";96452.0
1.0;19.3322;-99.1833;"College Academic Building";96547.0
5.0;43.1426;-77.6017;"Pub";96569.0
4.0;40.7466;-74.0016;"Coffee Shop";96586.0
21.0;41.9596;-87.6828;"Burger Joint";96674.0
8.0;40.7659;-73.9869;"Bar";96792.0
62.0;40.7442;-73.9886;"American Restaurant";96793.0
2.0;41.9428;-87.6445;"Pet Store";96807.0
12.0;40.7644;-73.9994;"Museum";97117.0
1.0;43.655;-79.4166;"Italian Restaurant";97399.0
93.0;40.780661;-73.9816779;"restaurant";97403.0
5.0;38.905463;-77.061903;"park";97414.0
1.0;39.9513;-75.1683;"Snack Place";97652.0
8.0;30.4428;-84.2951;"College Library";97881.0
1.0;47.6301;-122.1448;"Pizza Place";98288.0
88.0;33.4567497639468;-112.072348594666;"restaurant";98352.0
5.0;34.0171;-118.406;"Coffee Shop";98621.0
14.0;42.3734;-71.1165;"Library";98648.0
1.0;42.7231;-84.4233;"Electronics Store";98731.0
5.0;33.466111;-112.08165;"restaurant";98873.0
57.0;33.4355599414802;-111.865797042847;"restaurant";98882.0
25.0;30.284;-97.7379;"College Academic Building";98888.0
2.0;44.8577;-93.4327;"Pizza Place";99126.0
16.0;40.7354;-73.998;"French Restaurant";99385.0
16.0;40.7354;-73.998;"Dentist's Office";99385.0
1.0;47.6396;-122.326;"Coffee Shop";99499.0
8.0;47.6158;-122.3099;"Grocery Store";99508.0
1.0;32.8683;-96.7736;"South American Restaurant";99534.0
1.0;40.7651;-73.9832;"Karaoke Bar";99543.0
17.0;33.3637463;-111.910822;"restaurant";99630.0
1.0;29.7624;-95.3672;"Music Venue";99942.0
28.0;-6.1601;106.9063;"Bar";100017.0
28.0;-6.1601;106.9063;"Japanese Restaurant";100017.0
28.0;-6.1601;106.9063;"Indonesian Restaurant";100017.0
15.0;33.37766;-111.93827;"restaurant";100043.0
11.0;33.413301;-111.873338;"restaurant";100048.0
4.0;39.0929;-94.5936;"Breakfast Spot";100245.0
2.0;37.7874;-122.3993;"Art Gallery";100422.0
2.0;37.7874;-122.3993;"Food Truck";100422.0
2.0;37.7874;-122.3993;"Coffee Shop";100422.0
1.0;42.36;-71.0541;"Ramen /  Noodle House";100443.0
1.0;42.3067;-83.0654;"Medical School";100513.0
48.0;40.72992;-74.000812;"restaurant";100535.0
1.0;28.0642;-82.503;"Asian Restaurant";100662.0
3.0;38.1379306;-78.4497868;"restaurant";100710.0
1.0;43.6729;-79.3878;"Music Venue";100764.0
2.0;29.9473;-90.0692;"New American Restaurant";100942.0
9.0;39.9646;-75.166;"Pub";100985.0
1.0;39.9507;-75.1687;"New American Restaurant";100986.0
1.0;39.9507;-75.1687;"Church";100986.0
1.0;39.9652;-75.1608;"Bar";100987.0
1.0;39.9612;-75.1595;"Pub";100989.0
2.0;33.297643;-111.996698;"shop";100991.0
1.0;40.8656;-73.8294;"Bookstore";101079.0
2.0;42.207822;-83.3562929;"airport";101485.0
40.0;33.3316039344334;-111.981410980225;"restaurant";101542.0
1.0;33.8509;-84.3769;"Coworking Space";101637.0
1.0;40.7595;-73.9921;"Italian Restaurant";101770.0
3.0;39.9514;-75.1749;"Sushi Restaurant";101820.0
13.0;40.7287;-74.0016;"Caf";101843.0
13.0;40.7287;-74.0016;"Seafood Restaurant";101843.0
