"user_id";"count(id)"
644658.0;2.0
644662.0;3.0
644701.0;2.0
644714.0;2.0
644722.0;4.0
644727.0;5.0
644755.0;7.0
644758.0;3.0
644763.0;3.0
644798.0;4.0
644812.0;4.0
644838.0;3.0
644851.0;6.0
644871.0;2.0
644935.0;2.0
644941.0;2.0
644942.0;2.0
644959.0;2.0
644967.0;3.0
644977.0;2.0
645018.0;2.0
645021.0;2.0
645111.0;2.0
645128.0;3.0
645144.0;2.0
645170.0;4.0
645186.0;2.0
645286.0;2.0
645287.0;7.0
645288.0;6.0
645291.0;3.0
645484.0;2.0
645496.0;3.0
645501.0;13.0
645510.0;7.0
645587.0;3.0
645609.0;4.0
645614.0;2.0
645641.0;2.0
645647.0;2.0
645664.0;7.0
645700.0;2.0
645702.0;3.0
645704.0;7.0
645707.0;2.0
645779.0;4.0
645861.0;3.0
645862.0;6.0
645945.0;4.0
645973.0;4.0
646012.0;2.0
646035.0;4.0
646129.0;2.0
646144.0;3.0
646145.0;4.0
646147.0;3.0
646170.0;4.0
646218.0;2.0
646224.0;2.0
646246.0;14.0
646250.0;2.0
646288.0;2.0
646292.0;2.0
646293.0;2.0
646296.0;2.0
646336.0;2.0
646352.0;2.0
646359.0;8.0
646362.0;3.0
646385.0;2.0
646388.0;2.0
646390.0;9.0
646392.0;2.0
646410.0;2.0
646413.0;7.0
646415.0;3.0
646420.0;2.0
646431.0;2.0
646435.0;2.0
646441.0;3.0
646457.0;2.0
646458.0;2.0
646470.0;2.0
646473.0;2.0
646477.0;4.0
646491.0;2.0
646502.0;2.0
646528.0;4.0
646534.0;2.0
646543.0;4.0
646561.0;3.0
646568.0;2.0
646601.0;6.0
646602.0;4.0
646623.0;2.0
646628.0;5.0
646629.0;2.0
646631.0;7.0
646643.0;3.0
646650.0;3.0
646669.0;2.0
646678.0;8.0
646788.0;10.0
646821.0;2.0
646856.0;16.0
646867.0;3.0
646910.0;2.0
646920.0;19.0
646950.0;9.0
647022.0;2.0
647045.0;3.0
647065.0;2.0
647088.0;7.0
647153.0;3.0
647221.0;2.0
647261.0;2.0
647264.0;8.0
647281.0;2.0
647284.0;2.0
647313.0;2.0
647321.0;6.0
647339.0;3.0
647344.0;2.0
647376.0;2.0
647382.0;2.0
647389.0;2.0
647428.0;2.0
647444.0;2.0
647465.0;3.0
647499.0;6.0
647500.0;7.0
647517.0;2.0
647518.0;2.0
647532.0;2.0
647540.0;4.0
647553.0;2.0
647575.0;2.0
647576.0;4.0
647579.0;2.0
647584.0;3.0
647615.0;2.0
647657.0;3.0
647691.0;6.0
647695.0;2.0
647698.0;2.0
647701.0;2.0
647713.0;3.0
647717.0;6.0
647719.0;2.0
647725.0;2.0
647734.0;6.0
647744.0;5.0
647747.0;8.0
647776.0;3.0
647787.0;3.0
647798.0;3.0
647799.0;13.0
647803.0;7.0
647805.0;14.0
647839.0;5.0
647842.0;2.0
647844.0;2.0
647881.0;5.0
647898.0;3.0
647918.0;4.0
647937.0;2.0
647939.0;3.0
647943.0;2.0
647959.0;4.0
647969.0;2.0
647974.0;2.0
647977.0;3.0
647992.0;11.0
647993.0;28.0
648014.0;2.0
648042.0;3.0
648062.0;20.0
648063.0;2.0
648085.0;3.0
648098.0;5.0
648099.0;2.0
648103.0;4.0
648109.0;2.0
648138.0;2.0
648146.0;3.0
648154.0;11.0
648165.0;3.0
648192.0;5.0
648210.0;2.0
648221.0;6.0
648311.0;18.0
648323.0;4.0
648340.0;13.0
648353.0;4.0
648388.0;3.0
648391.0;4.0
648395.0;2.0
648410.0;14.0
648417.0;3.0
648471.0;2.0
648479.0;4.0
648485.0;2.0
648562.0;2.0
648566.0;5.0
648581.0;7.0
648597.0;4.0
648631.0;2.0
648647.0;3.0
648648.0;3.0
648649.0;6.0
648650.0;9.0
648655.0;3.0
648656.0;4.0
648660.0;4.0
648663.0;7.0
648677.0;2.0
648703.0;5.0
648724.0;3.0
648729.0;2.0
648745.0;2.0
648777.0;3.0
648796.0;2.0
648849.0;4.0
648854.0;2.0
648861.0;4.0
648881.0;2.0
648883.0;5.0
648887.0;3.0
648895.0;3.0
648923.0;2.0
648959.0;2.0
648968.0;3.0
648970.0;2.0
648979.0;3.0
649071.0;3.0
649076.0;3.0
649078.0;3.0
649088.0;3.0
649100.0;2.0
649107.0;2.0
649116.0;3.0
649120.0;19.0
649146.0;2.0
649161.0;2.0
649348.0;16.0
649356.0;2.0
649378.0;7.0
649404.0;2.0
649422.0;7.0
649507.0;2.0
649509.0;3.0
649557.0;3.0
649589.0;2.0
649598.0;2.0
649606.0;2.0
649607.0;2.0
649612.0;3.0
649642.0;2.0
649643.0;4.0
649665.0;9.0
649681.0;4.0
649714.0;3.0
649716.0;2.0
649720.0;3.0
649738.0;4.0
649775.0;7.0
649819.0;5.0
649831.0;3.0
649847.0;2.0
649848.0;2.0
649874.0;6.0
649884.0;3.0
649931.0;2.0
649959.0;3.0
649971.0;4.0
650005.0;5.0
650007.0;4.0
650032.0;3.0
650035.0;38.0
650037.0;11.0
650057.0;7.0
650061.0;5.0
650141.0;2.0
650169.0;2.0
650220.0;3.0
650241.0;8.0
650302.0;2.0
650349.0;4.0
650357.0;2.0
650383.0;8.0
650392.0;10.0
650435.0;2.0
650463.0;3.0
650470.0;2.0
650471.0;7.0
650479.0;3.0
650482.0;6.0
650484.0;3.0
650488.0;2.0
650489.0;3.0
650494.0;7.0
650540.0;2.0
650542.0;5.0
650546.0;2.0
650550.0;3.0
650551.0;2.0
650571.0;2.0
650607.0;3.0
650612.0;2.0
650614.0;2.0
650658.0;3.0
650679.0;2.0
650718.0;2.0
650723.0;3.0
650743.0;3.0
650756.0;2.0
650771.0;4.0
650797.0;2.0
650800.0;5.0
650811.0;2.0
650821.0;13.0
650835.0;2.0
650847.0;2.0
650854.0;2.0
650863.0;2.0
650866.0;3.0
650920.0;5.0
650921.0;8.0
650939.0;2.0
650942.0;4.0
650947.0;2.0
650964.0;7.0
650997.0;2.0
651016.0;2.0
651070.0;5.0
651072.0;2.0
651083.0;4.0
651097.0;2.0
651132.0;3.0
651169.0;5.0
651200.0;4.0
651249.0;5.0
651259.0;7.0
651268.0;7.0
651271.0;10.0
651274.0;30.0
651284.0;12.0
651285.0;9.0
651290.0;7.0
651297.0;27.0
651301.0;5.0
651322.0;7.0
651325.0;9.0
651337.0;2.0
651339.0;13.0
651344.0;10.0
651350.0;2.0
651356.0;21.0
651358.0;4.0
651361.0;6.0
651363.0;4.0
651364.0;12.0
651369.0;9.0
651374.0;3.0
651378.0;3.0
651380.0;4.0
651386.0;4.0
651400.0;5.0
651415.0;45.0
651417.0;6.0
651423.0;6.0
651430.0;13.0
651435.0;8.0
651437.0;3.0
651447.0;8.0
651472.0;8.0
651479.0;4.0
651493.0;2.0
651550.0;2.0
651565.0;9.0
651600.0;2.0
651628.0;4.0
651661.0;3.0
651695.0;9.0
651703.0;2.0
651714.0;3.0
651720.0;4.0
651752.0;3.0
651765.0;3.0
651766.0;8.0
651817.0;2.0
651822.0;2.0
651959.0;2.0
651964.0;5.0
651974.0;5.0
651978.0;2.0
651996.0;2.0
652023.0;2.0
652027.0;2.0
652039.0;5.0
652065.0;2.0
652075.0;5.0
652109.0;3.0
652121.0;4.0
652135.0;11.0
652144.0;2.0
652190.0;9.0
652207.0;2.0
652237.0;4.0
652282.0;2.0
652288.0;18.0
652301.0;16.0
652407.0;2.0
652433.0;2.0
652567.0;3.0
652589.0;3.0
652590.0;2.0
652592.0;6.0
652650.0;2.0
652668.0;6.0
652677.0;3.0
652679.0;7.0
652686.0;6.0
652751.0;4.0
652788.0;3.0
652792.0;3.0
652839.0;3.0
652868.0;3.0
652883.0;6.0
652888.0;2.0
652893.0;3.0
652896.0;4.0
652897.0;15.0
652905.0;3.0
652922.0;2.0
652928.0;2.0
652930.0;5.0
652938.0;5.0
652998.0;2.0
653007.0;8.0
653017.0;10.0
653062.0;4.0
653071.0;2.0
653075.0;8.0
653098.0;4.0
653107.0;9.0
653108.0;4.0
653126.0;2.0
653139.0;11.0
653146.0;2.0
653157.0;2.0
653165.0;2.0
653245.0;7.0
653246.0;6.0
653256.0;7.0
653260.0;2.0
653262.0;2.0
653293.0;2.0
653303.0;2.0
653346.0;3.0
653355.0;2.0
653363.0;5.0
653366.0;3.0
653370.0;2.0
653376.0;2.0
653401.0;3.0
653404.0;2.0
653407.0;4.0
653414.0;4.0
653430.0;2.0
653446.0;2.0
653455.0;4.0
653494.0;2.0
653528.0;3.0
653530.0;3.0
653531.0;3.0
653550.0;4.0
653565.0;3.0
653569.0;2.0
653579.0;3.0
653626.0;5.0
653646.0;2.0
653648.0;3.0
653653.0;3.0
653657.0;4.0
653697.0;2.0
653731.0;2.0
653738.0;2.0
653772.0;6.0
653811.0;2.0
653847.0;3.0
653957.0;2.0
653958.0;2.0
653982.0;3.0
653985.0;4.0
654037.0;3.0
654062.0;2.0
654087.0;3.0
654092.0;3.0
654094.0;4.0
654095.0;2.0
654105.0;3.0
654109.0;4.0
654116.0;2.0
654129.0;2.0
654138.0;11.0
654153.0;2.0
654157.0;4.0
654270.0;2.0
654278.0;4.0
654293.0;8.0
654296.0;4.0
654300.0;6.0
654323.0;7.0
654344.0;2.0
654348.0;2.0
654371.0;2.0
654380.0;5.0
654428.0;2.0
654435.0;2.0
654469.0;4.0
654502.0;2.0
654511.0;2.0
654520.0;3.0
654529.0;6.0
654536.0;3.0
654549.0;2.0
654568.0;3.0
654614.0;4.0
654637.0;2.0
654638.0;8.0
654639.0;2.0
654642.0;2.0
654658.0;3.0
654760.0;2.0
654785.0;5.0
654789.0;6.0
654801.0;6.0
654802.0;2.0
654806.0;6.0
654851.0;2.0
654852.0;3.0
654854.0;3.0
654855.0;5.0
654888.0;2.0
654914.0;4.0
654923.0;3.0
654962.0;13.0
655031.0;2.0
655032.0;4.0
655045.0;8.0
655075.0;8.0
655097.0;3.0
655134.0;6.0
655174.0;2.0
655203.0;2.0
655210.0;8.0
655240.0;2.0
655244.0;9.0
655251.0;2.0
655256.0;2.0
655257.0;2.0
655275.0;3.0
655291.0;3.0
655315.0;2.0
655334.0;3.0
655339.0;3.0
655361.0;7.0
655387.0;2.0
655402.0;2.0
655449.0;2.0
655452.0;5.0
655457.0;2.0
655458.0;4.0
655460.0;2.0
655469.0;8.0
655479.0;2.0
655519.0;4.0
655558.0;2.0
655576.0;2.0
655578.0;5.0
655603.0;2.0
655615.0;2.0
655617.0;3.0
655646.0;2.0
655652.0;6.0
655685.0;2.0
655714.0;2.0
655730.0;2.0
655774.0;4.0
655779.0;3.0
655792.0;3.0
655800.0;6.0
655803.0;2.0
655853.0;3.0
655870.0;4.0
655898.0;3.0
655914.0;7.0
655920.0;6.0
655978.0;2.0
655980.0;4.0
655989.0;4.0
656005.0;2.0
656009.0;3.0
656027.0;2.0
656035.0;2.0
656050.0;4.0
656097.0;4.0
656101.0;4.0
656156.0;4.0
656203.0;4.0
656241.0;6.0
656246.0;2.0
656259.0;2.0
656314.0;3.0
656316.0;5.0
656317.0;3.0
656347.0;11.0
656357.0;2.0
656366.0;2.0
656370.0;2.0
656396.0;3.0
656409.0;3.0
656411.0;2.0
656458.0;4.0
656481.0;2.0
656506.0;2.0
656537.0;6.0
656543.0;2.0
656584.0;4.0
656653.0;2.0
656700.0;2.0
656706.0;3.0
656713.0;2.0
656716.0;2.0
656724.0;2.0
656743.0;2.0
656744.0;2.0
656771.0;3.0
656793.0;3.0
656806.0;3.0
656842.0;5.0
656850.0;3.0
656876.0;2.0
656918.0;4.0
656973.0;3.0
656988.0;2.0
657078.0;3.0
657093.0;4.0
657120.0;2.0
657164.0;2.0
657170.0;3.0
657178.0;3.0
657189.0;2.0
657190.0;2.0
657191.0;2.0
657196.0;2.0
657243.0;2.0
657280.0;2.0
657293.0;7.0
657309.0;3.0
657324.0;2.0
657341.0;3.0
657352.0;6.0
657355.0;2.0
657417.0;2.0
657432.0;6.0
657440.0;2.0
657448.0;6.0
657456.0;2.0
657458.0;3.0
657460.0;2.0
657483.0;23.0
657503.0;2.0
657504.0;3.0
657518.0;2.0
657522.0;3.0
657524.0;3.0
657536.0;2.0
657541.0;2.0
657606.0;3.0
657616.0;7.0
657617.0;4.0
657659.0;2.0
657686.0;6.0
657733.0;2.0
657734.0;2.0
657755.0;2.0
657756.0;4.0
657759.0;13.0
657776.0;3.0
657845.0;3.0
657865.0;4.0
657871.0;5.0
657927.0;2.0
658008.0;2.0
658018.0;4.0
658027.0;2.0
658029.0;3.0
658048.0;10.0
658073.0;2.0
658079.0;4.0
658094.0;3.0
658095.0;4.0
658097.0;2.0
658103.0;2.0
658117.0;3.0
658122.0;4.0
658137.0;2.0
658193.0;3.0
658247.0;4.0
658254.0;2.0
658263.0;4.0
658268.0;15.0
658270.0;5.0
658277.0;3.0
658359.0;2.0
658407.0;2.0
658444.0;2.0
658447.0;7.0
658455.0;2.0
658457.0;3.0
658473.0;4.0
658530.0;7.0
658551.0;4.0
658596.0;2.0
658657.0;3.0
658661.0;2.0
658670.0;2.0
658703.0;2.0
658724.0;2.0
658740.0;3.0
658744.0;2.0
658773.0;2.0
658814.0;4.0
658839.0;6.0
658892.0;4.0
658909.0;2.0
658938.0;3.0
658964.0;3.0
658995.0;2.0
659004.0;3.0
659007.0;5.0
659142.0;3.0
659174.0;3.0
659180.0;2.0
659200.0;3.0
659329.0;2.0
659344.0;2.0
659354.0;4.0
659431.0;6.0
659476.0;4.0
659480.0;2.0
659499.0;7.0
659517.0;3.0
659586.0;6.0
659589.0;8.0
659615.0;2.0
659617.0;5.0
659633.0;14.0
659634.0;2.0
659646.0;2.0
659656.0;6.0
659660.0;2.0
659663.0;3.0
659680.0;3.0
659705.0;2.0
659716.0;3.0
659724.0;4.0
659726.0;4.0
659774.0;2.0
659800.0;2.0
659820.0;3.0
659830.0;2.0
659842.0;2.0
659847.0;2.0
659859.0;2.0
659863.0;2.0
659905.0;4.0
659906.0;7.0
659950.0;4.0
659968.0;3.0
659975.0;4.0
659988.0;4.0
660010.0;2.0
660020.0;2.0
660052.0;2.0
660082.0;2.0
660123.0;2.0
660132.0;5.0
660157.0;2.0
660170.0;15.0
660228.0;2.0
660239.0;10.0
660241.0;6.0
660250.0;3.0
660258.0;2.0
660271.0;7.0
660281.0;14.0
660287.0;3.0
660303.0;5.0
660346.0;2.0
660360.0;4.0
660374.0;4.0
660395.0;2.0
660401.0;2.0
660409.0;41.0
660415.0;4.0
660416.0;3.0
660433.0;3.0
660448.0;3.0
660459.0;3.0
660482.0;2.0
660536.0;2.0
660605.0;3.0
660613.0;2.0
660641.0;2.0
660643.0;3.0
660644.0;2.0
660674.0;2.0
660677.0;4.0
660678.0;3.0
660680.0;4.0
660681.0;5.0
660699.0;5.0
660703.0;2.0
660704.0;6.0
660745.0;2.0
660801.0;3.0
660803.0;5.0
660843.0;2.0
660844.0;6.0
660880.0;2.0
660881.0;4.0
660882.0;2.0
660885.0;2.0
660907.0;4.0
660914.0;2.0
660924.0;4.0
660938.0;2.0
660939.0;7.0
660941.0;4.0
660965.0;12.0
661007.0;4.0
661079.0;4.0
661097.0;6.0
661099.0;2.0
661120.0;2.0
661121.0;2.0
661125.0;4.0
661149.0;4.0
661153.0;3.0
661173.0;2.0
661180.0;5.0
661188.0;2.0
661202.0;2.0
661273.0;2.0
661301.0;2.0
661335.0;2.0
661352.0;2.0
661359.0;5.0
661362.0;6.0
661382.0;2.0
661386.0;2.0
661473.0;3.0
661484.0;8.0
661490.0;2.0
661492.0;2.0
661508.0;2.0
661535.0;3.0
661537.0;2.0
661541.0;4.0
661557.0;2.0
661558.0;2.0
661633.0;11.0
661634.0;5.0
661639.0;5.0
661640.0;7.0
661642.0;2.0
661643.0;4.0
661666.0;2.0
661722.0;2.0
661765.0;2.0
661770.0;2.0
661794.0;2.0
661799.0;2.0
661828.0;2.0
661871.0;2.0
661878.0;3.0
661884.0;2.0
661894.0;2.0
661917.0;2.0
661921.0;2.0
661933.0;2.0
661935.0;2.0
661974.0;2.0
662003.0;2.0
662005.0;2.0
662030.0;4.0
662039.0;2.0
662052.0;4.0
662082.0;3.0
662087.0;2.0
662105.0;3.0
662131.0;2.0
662144.0;2.0
662163.0;5.0
662216.0;3.0
662237.0;4.0
662255.0;5.0
662284.0;5.0
662289.0;2.0
662290.0;4.0
662297.0;8.0
662311.0;2.0
662318.0;7.0
662319.0;7.0
662331.0;4.0
662342.0;3.0
662394.0;3.0
662412.0;2.0
662448.0;4.0
662504.0;2.0
662519.0;3.0
662528.0;2.0
662535.0;4.0
662598.0;2.0
662602.0;3.0
662607.0;2.0
662629.0;4.0
662631.0;3.0
662649.0;2.0
662661.0;3.0
662687.0;4.0
662688.0;3.0
662701.0;3.0
662702.0;12.0
662713.0;2.0
662719.0;3.0
662726.0;3.0
662815.0;2.0
662880.0;6.0
662881.0;5.0
662892.0;2.0
662896.0;2.0
662897.0;2.0
662902.0;7.0
662920.0;2.0
662958.0;6.0
662988.0;6.0
663019.0;2.0
663020.0;11.0
663035.0;2.0
663050.0;2.0
663052.0;2.0
663067.0;3.0
663074.0;3.0
663078.0;5.0
663089.0;2.0
663095.0;6.0
663101.0;2.0
663104.0;2.0
663108.0;2.0
663151.0;4.0
663170.0;2.0
663171.0;4.0
663187.0;3.0
663191.0;2.0
663196.0;2.0
663249.0;2.0
663260.0;3.0
663267.0;2.0
663273.0;3.0
663275.0;2.0
663308.0;2.0
663343.0;3.0
663360.0;4.0
663361.0;3.0
663371.0;3.0
663381.0;3.0
663430.0;3.0
663443.0;2.0
663452.0;2.0
663454.0;2.0
663476.0;3.0
663563.0;2.0
663564.0;3.0
663632.0;3.0
663640.0;11.0
663646.0;4.0
663650.0;6.0
663653.0;2.0
663655.0;6.0
663659.0;13.0
663663.0;3.0
663672.0;2.0
663676.0;2.0
663691.0;2.0
663697.0;3.0
663709.0;3.0
663727.0;7.0
663753.0;2.0
663868.0;5.0
663871.0;7.0
663895.0;2.0
663915.0;3.0
663922.0;6.0
663957.0;2.0
663974.0;3.0
663990.0;3.0
663991.0;6.0
663999.0;6.0
664028.0;2.0
664051.0;2.0
664066.0;2.0
664073.0;10.0
664075.0;5.0
664087.0;9.0
664154.0;2.0
664162.0;4.0
664169.0;2.0
664195.0;3.0
664271.0;6.0
664273.0;3.0
664318.0;2.0
664324.0;3.0
664338.0;3.0
664375.0;7.0
664387.0;4.0
664391.0;2.0
664472.0;3.0
664506.0;3.0
664606.0;3.0
664716.0;6.0
664722.0;2.0
664741.0;2.0
664763.0;3.0
664814.0;2.0
664896.0;3.0
664921.0;7.0
664922.0;2.0
664951.0;12.0
664980.0;2.0
664985.0;3.0
665052.0;2.0
665056.0;2.0
665057.0;2.0
665063.0;4.0
665064.0;4.0
665138.0;4.0
665143.0;3.0
665147.0;8.0
665150.0;3.0
665163.0;2.0
665176.0;6.0
665181.0;3.0
665186.0;3.0
665206.0;2.0
665267.0;7.0
665288.0;3.0
665308.0;2.0
665326.0;2.0
665333.0;2.0
665370.0;2.0
665399.0;2.0
665414.0;3.0
665443.0;2.0
665481.0;3.0
665516.0;2.0
665533.0;2.0
665664.0;2.0
665667.0;2.0
665680.0;2.0
665736.0;3.0
665742.0;7.0
665758.0;2.0
665775.0;2.0
665796.0;8.0
665813.0;3.0
665843.0;2.0
665845.0;3.0
665848.0;4.0
665851.0;2.0
665863.0;5.0
665866.0;2.0
665870.0;4.0
665921.0;3.0
665947.0;3.0
666040.0;5.0
666046.0;3.0
666056.0;3.0
666057.0;2.0
666067.0;2.0
666081.0;7.0
666083.0;5.0
666102.0;2.0
666130.0;7.0
666140.0;2.0
666154.0;4.0
666173.0;2.0
666191.0;5.0
666198.0;3.0
666201.0;2.0
666202.0;6.0
666210.0;8.0
666218.0;2.0
666260.0;4.0
666270.0;2.0
666275.0;4.0
666298.0;2.0
666300.0;2.0
666301.0;5.0
666313.0;5.0
666322.0;2.0
666324.0;6.0
666326.0;3.0
666339.0;3.0
666379.0;2.0
666405.0;2.0
666445.0;2.0
666457.0;3.0
666479.0;4.0
666480.0;2.0
666482.0;4.0
666502.0;4.0
666537.0;8.0
666541.0;3.0
666550.0;4.0
666561.0;2.0
666619.0;3.0
666710.0;3.0
666712.0;4.0
666722.0;34.0
666768.0;4.0
666777.0;3.0
666782.0;2.0
666810.0;2.0
666846.0;8.0
666881.0;2.0
666912.0;4.0
666931.0;3.0
666933.0;3.0
666988.0;2.0
667030.0;2.0
667064.0;2.0
667085.0;5.0
667088.0;5.0
667100.0;2.0
667110.0;3.0
667116.0;3.0
667120.0;2.0
667128.0;3.0
667132.0;2.0
667142.0;2.0
667143.0;3.0
667174.0;6.0
667201.0;3.0
667236.0;6.0
667267.0;9.0
667279.0;3.0
667291.0;2.0
667348.0;5.0
667355.0;2.0
667374.0;5.0
667397.0;5.0
667404.0;2.0
667407.0;3.0
667431.0;4.0
667458.0;3.0
667468.0;2.0
667473.0;9.0
667507.0;4.0
667508.0;2.0
667509.0;2.0
667557.0;2.0
667573.0;2.0
667581.0;6.0
667591.0;2.0
667606.0;2.0
667611.0;6.0
667614.0;5.0
667625.0;3.0
667645.0;3.0
667657.0;3.0
667678.0;2.0
667681.0;6.0
667683.0;3.0
667701.0;2.0
667716.0;3.0
667733.0;2.0
667737.0;2.0
667755.0;2.0
667757.0;4.0
667772.0;2.0
667774.0;7.0
667798.0;5.0
667815.0;2.0
667834.0;9.0
667839.0;2.0
667866.0;3.0
667926.0;2.0
667933.0;2.0
667947.0;3.0
668008.0;5.0
668009.0;2.0
668020.0;2.0
668086.0;2.0
668091.0;4.0
668092.0;4.0
668094.0;6.0
668131.0;2.0
668169.0;20.0
668185.0;3.0
668234.0;2.0
668239.0;2.0
668255.0;12.0
668366.0;2.0
668412.0;2.0
668437.0;2.0
668454.0;5.0
668457.0;2.0
668464.0;3.0
668470.0;4.0
668481.0;4.0
668490.0;2.0
668505.0;2.0
668557.0;2.0
668622.0;2.0
668637.0;2.0
668687.0;5.0
668699.0;5.0
668710.0;7.0
668713.0;2.0
668721.0;3.0
668737.0;3.0
668757.0;2.0
668835.0;2.0
668837.0;4.0
668863.0;2.0
668882.0;6.0
668922.0;2.0
668957.0;4.0
668974.0;5.0
668982.0;7.0
669004.0;2.0
669074.0;4.0
669083.0;12.0
669086.0;2.0
669087.0;2.0
669089.0;7.0
669106.0;4.0
669126.0;5.0
669131.0;4.0
669143.0;2.0
669209.0;6.0
669211.0;2.0
669235.0;2.0
669257.0;2.0
669283.0;2.0
669315.0;2.0
669336.0;2.0
669337.0;2.0
669339.0;2.0
669356.0;2.0
669387.0;3.0
669425.0;7.0
669430.0;3.0
669447.0;4.0
669448.0;8.0
669463.0;6.0
669465.0;5.0
669474.0;7.0
669478.0;5.0
669487.0;2.0
669489.0;5.0
669518.0;5.0
669549.0;3.0
669572.0;7.0
669606.0;2.0
669622.0;2.0
669633.0;2.0
669641.0;2.0
669645.0;9.0
669654.0;3.0
669657.0;2.0
669668.0;2.0
669685.0;2.0
669686.0;9.0
669695.0;5.0
669700.0;2.0
669706.0;10.0
669710.0;3.0
669714.0;4.0
669719.0;11.0
669720.0;11.0
669732.0;2.0
669735.0;3.0
669738.0;2.0
669806.0;5.0
669838.0;2.0
669851.0;6.0
669853.0;4.0
669871.0;2.0
669885.0;3.0
669890.0;4.0
669901.0;2.0
669938.0;3.0
669942.0;6.0
669944.0;6.0
669951.0;4.0
669959.0;2.0
670004.0;3.0
670006.0;5.0
670011.0;3.0
670080.0;4.0
670084.0;2.0
670093.0;3.0
670105.0;2.0
670117.0;4.0
670134.0;3.0
670203.0;7.0
670213.0;2.0
670223.0;10.0
670263.0;2.0
670264.0;4.0
670277.0;5.0
670291.0;3.0
670295.0;2.0
670361.0;7.0
670388.0;5.0
670429.0;2.0
670448.0;2.0
670502.0;6.0
670521.0;2.0
670569.0;3.0
670570.0;2.0
670609.0;8.0
670624.0;2.0
670641.0;3.0
670684.0;2.0
670687.0;6.0
670768.0;2.0
670775.0;2.0
670811.0;4.0
670826.0;2.0
670842.0;3.0
670855.0;2.0
670866.0;9.0
670869.0;2.0
670879.0;3.0
670909.0;2.0
670930.0;2.0
671013.0;2.0
671065.0;2.0
671084.0;5.0
671124.0;2.0
671139.0;5.0
671146.0;2.0
671226.0;2.0
671229.0;6.0
671235.0;2.0
671240.0;4.0
671261.0;12.0
671288.0;2.0
671309.0;2.0
671352.0;6.0
671355.0;2.0
671376.0;4.0
671378.0;4.0
671402.0;3.0
671512.0;5.0
671548.0;2.0
671555.0;3.0
671556.0;3.0
671558.0;3.0
671629.0;3.0
671676.0;8.0
671684.0;2.0
671686.0;4.0
671747.0;5.0
671773.0;4.0
671809.0;2.0
671840.0;2.0
671842.0;3.0
671870.0;2.0
671877.0;9.0
671878.0;6.0
671888.0;3.0
671903.0;10.0
671930.0;2.0
671962.0;3.0
671963.0;2.0
671975.0;3.0
672023.0;3.0
672033.0;2.0
672045.0;3.0
672080.0;3.0
672090.0;2.0
672119.0;2.0
672146.0;2.0
672170.0;2.0
672177.0;5.0
672190.0;3.0
672246.0;3.0
672247.0;2.0
672295.0;2.0
672306.0;4.0
672342.0;2.0
672347.0;5.0
672349.0;4.0
672352.0;7.0
672378.0;4.0
672439.0;25.0
672441.0;4.0
672454.0;2.0
672457.0;2.0
672463.0;6.0
672493.0;3.0
672495.0;3.0
672516.0;4.0
672597.0;4.0
672687.0;6.0
672701.0;3.0
672715.0;2.0
672716.0;12.0
672786.0;2.0
672788.0;11.0
672875.0;2.0
672889.0;7.0
672897.0;2.0
672900.0;6.0
672946.0;2.0
672970.0;2.0
672971.0;2.0
672979.0;3.0
672994.0;2.0
672999.0;5.0
673016.0;6.0
673068.0;2.0
673075.0;2.0
673108.0;2.0
673111.0;6.0
673121.0;3.0
673130.0;5.0
673151.0;2.0
673197.0;4.0
673212.0;2.0
673231.0;3.0
673233.0;5.0
673243.0;3.0
673283.0;2.0
673297.0;2.0
673301.0;7.0
673310.0;2.0
673350.0;3.0
673352.0;2.0
673353.0;2.0
673355.0;2.0
673385.0;2.0
673388.0;2.0
673438.0;6.0
673524.0;3.0
673620.0;2.0
673648.0;3.0
673680.0;2.0
673690.0;5.0
673705.0;3.0
673728.0;7.0
673729.0;2.0
673736.0;2.0
673744.0;2.0
673817.0;2.0
673842.0;4.0
673847.0;4.0
673854.0;23.0
673871.0;4.0
673934.0;2.0
674026.0;3.0
674048.0;4.0
674076.0;5.0
674119.0;4.0
674161.0;7.0
674165.0;2.0
674175.0;2.0
674223.0;3.0
674230.0;2.0
674249.0;6.0
674252.0;8.0
674254.0;4.0
674258.0;6.0
674285.0;2.0
674361.0;2.0
674363.0;3.0
674392.0;2.0
674413.0;4.0
674438.0;4.0
674449.0;5.0
674455.0;2.0
674474.0;2.0
674517.0;2.0
674524.0;4.0
674538.0;3.0
674595.0;6.0
674609.0;7.0
674619.0;3.0
674637.0;4.0
674646.0;5.0
674647.0;2.0
674657.0;3.0
674664.0;4.0
674674.0;2.0
674675.0;2.0
674726.0;5.0
674736.0;3.0
674748.0;5.0
674786.0;5.0
674794.0;2.0
674797.0;4.0
674885.0;3.0
674894.0;2.0
674903.0;2.0
674959.0;14.0
674961.0;2.0
674965.0;2.0
675008.0;2.0
675038.0;3.0
675111.0;2.0
675119.0;12.0
675140.0;3.0
675151.0;18.0
675181.0;3.0
675201.0;2.0
675209.0;2.0
675281.0;5.0
675286.0;5.0
675302.0;3.0
675316.0;3.0
675326.0;5.0
675359.0;6.0
675377.0;3.0
675420.0;3.0
675444.0;6.0
675448.0;4.0
675452.0;7.0
675464.0;11.0
675480.0;3.0
675486.0;3.0
675491.0;2.0
675535.0;4.0
675564.0;3.0
675612.0;2.0
675644.0;2.0
675660.0;8.0
675665.0;2.0
