first_user_id;second_user_id
125048;174556
125048;293767
125048;75378
125048;37906
125048;65417
125048;260380
125048;78125
125048;66066
125048;197123
125048;417325
125048;66357
125048;79235
125048;293787
125048;371813
125048;67413
125048;200599
125048;293797
125048;67928
125048;40750
125048;40790
125048;294723
125048;22595
125048;56206
125048;293803
125048;56593
125048;103589
125048;69047
125048;24684
125048;42083
125048;218022
125048;69613
125048;26237
125048;86817
125048;27840
125048;355062
125048;293822
125048;293823
125048;194415
125048;290885
125048;271494
125048;198856
125048;71610
125041;470369
125041;7029
125041;485270
125041;64166
125041;163618
125041;77339
125041;290663
125041;710649
125041;387803
125041;180261
125041;4440
125039;72723
125039;484631
125039;551526
125039;710665
125039;83528
125039;4455
124998;47307
124998;94141
124998;397897
124963;211877
124963;72797
124963;197322
124963;196170
124963;11450
124963;371220
124963;303506
124963;53566
124963;82305
124963;21607
124963;22034
124963;22060
124963;170638
124963;187376
124963;355321
124963;85310
124963;326796
124963;181791
124963;350423
124963;88018
124963;61748
124963;188651
124963;327768
124951;362897
124951;699010
124951;64701
124951;279824
124951;297970
124941;233808
124941;47057
124941;387948
124941;233855
124941;233865
124941;11851
124941;230268
124941;172190
124941;96326
124941;233887
124941;233894
124941;711053
124941;693861
124941;321368
124941;711056
124941;516180
124941;17943
124941;233951
124941;711058
124941;233966
124941;35355
124941;35358
124941;21894
124941;711060
124941;102821
124941;58567
124941;234003
124941;208495
124941;89806
124941;43943
124941;62393
124941;122074
124930;347005
124930;78343
124930;431582
124930;298946
124930;419285
124929;711125
124929;317636
124929;210999
124929;357395
124912;47470
124912;51337
124912;21576
124869;711330
124869;397961
124869;11652
124869;234686
124869;80252
124869;449609
124869;90164
124842;44965
124842;57213
124842;651435
124815;19712
124815;304414
124815;676291
124815;25085
124815;711497
124815;194410
124815;515638
124805;298676
124805;199856
124805;50689
124805;291030
124805;52312
124805;18407
124805;67040
124805;291031
124805;226911
124805;19762
124805;387803
124805;466506
124783;320988
124783;656246
124783;711691
124783;26584
124783;29535
124771;479977
124771;92717
124771;10833
124771;199455
124771;14063
124771;149054
124771;68087
124771;542992
124771;83522
124771;23991
124771;170777
124771;69127
124771;3795
124771;24746
124771;25845
124771;69772
124771;184810
124771;29878
124771;192374
124767;298010
124767;49974
124767;189299
124767;344951
124750;365166
124750;711865
124750;711866
124750;711868
124742;122778
124742;292743
124742;169861
124742;49213
124742;239534
124742;638794
124742;348567
124742;79450
124742;556688
124742;297686
124742;82696
124742;24602
124742;25845
124742;428337
124742;319718
124742;29193
124742;711882
124742;108092
124742;121601
124742;711883
124727;234846
124727;558614
124727;429644
124727;673934
124721;428759
124721;11593
124721;27183
124721;426865
124690;10433
124690;712003
124690;485419
124690;210578
124690;260455
124676;76669
124676;50043
124676;294301
124672;712031
124672;9079
124672;375772
124672;364731
124672;712037
124672;712038
124672;67085
124672;314073
124672;495222
124672;712047
124672;537378
124672;712048
124660;312561
124660;632602
124660;700516
124660;83908
124660;217935
124723;520460
124723;78950
124723;679060
124634;14126
124634;635031
124634;29350
124626;9056
124626;95222
124626;290901
124626;712205
124626;269394
124626;81767
124626;311244
124626;210158
124626;286757
124626;57813
124626;712210
124626;87469
124626;712213
124620;341870
124620;222667
124617;243853
124617;45320
124617;234020
124613;298529
124613;343340
124613;282329
124613;255685
124611;712274
124611;712278
124603;385603
124603;220495
124597;72930
124593;213561
124593;248800
124593;332869
124593;85074
124593;531542
124572;418082
124572;41647
124572;89371
124572;418087
124555;83260
124555;166076
124548;396346
124548;401138
124502;177549
124502;417289
124502;20800
124502;103859
124502;603002
124502;684976
124502;87302
124502;29083
124482;606199
124482;712839
124482;368668
124482;712842
124482;417433
124482;274367
124482;472799
124482;712857
124482;107759
132467;712904
132467;39730
132467;248764
132467;712915
124461;366582
124461;50160
124461;179814
124461;280728
124461;712968
124458;712977
124458;359572
124449;52279
124445;169769
124445;50187
124445;78560
124445;41021
124440;48153
124440;713064
124440;80072
124440;240267
124425;262957
124425;16075
124425;181185
124425;81849
124425;83325
124425;184676
124425;86681
124425;359388
124363;5397
124346;295777
124346;163576
124346;65025
124346;177570
124346;49346
124346;88535
124346;65573
124346;15080
124346;354288
124346;67044
124346;67079
124346;222123
124346;20009
124346;545472
124346;82623
124346;193414
124346;175960
124346;184594
124346;451278
124346;105270
124346;59042
124346;451891
124346;5264
124346;71575
124346;176985
124346;179670
124317;295017
124317;522459
124317;713371
124317;80448
124317;713375
124317;501358
124317;524960
124317;713376
124317;599107
124317;267259
124306;15405
124304;260789
124304;215999
124304;102704
124304;90398
124251;178316
124251;713577
124251;102044
124251;147727
124227;103859
124225;590692
124225;62023
124211;91594
124211;25236
26925;8853
26925;47709
26925;174070
26925;81389
26925;20445
26925;55527
26925;347117
29096;20803
13509;360027
13509;182640
13509;10784
13509;77332
13509;12897
13509;201393
13509;285497
13509;178650
13509;472489
13509;67795
13509;102130
13509;660020
13509;58567
13509;232131
13509;343772
13509;404662
4762;72230
4762;8607
4762;47995
4762;76770
4762;450365
4762;15088
4762;79236
4762;170341
4762;67078
4762;165402
4762;68841
4762;290207
4762;25136
4762;26225
4762;105302
4762;393090
4762;5223
4762;34566
4762;166957
27688;317966
27688;22104
27688;713971
27688;23334
27688;274811
27688;274832
27688;210605
27688;274847
18347;713982
18347;177076
18347;713987
18347;55112
18347;211007
18347;661382
18347;713992
18347;192255
91884;382639
4438;63199
4438;6655
4438;52045
4438;67616
4438;714266
4438;54386
4438;41329
4438;35566
4438;26584
4438;42676
5216;5369
5216;63057
5216;5397
5216;44499
5216;297180
5216;72212
5216;479957
5216;269449
5216;162820
5216;72304
5216;36071
5216;174611
5216;162826
5216;63176
5216;167211
5216;63199
5216;91876
5216;566514
5216;63256
5216;72633
5216;63358
5216;169772
5216;72746
5216;162942
5216;183409
5216;520446
5216;309549
5216;183411
5216;162981
5216;92618
5216;63497
5216;605855
5216;233810
5216;73552
5216;226851
5216;330884
5216;280416
5216;163126
5216;209318
5216;8219
5216;496274
5216;63835
5216;8321
5216;8433
5216;221952
5216;199270
5216;180815
5216;304049
5216;171932
5216;64120
5216;9079
5216;176682
5216;111253
5216;177544
5216;64180
5216;9255
5216;64189
5216;163315
5216;9389
5216;9430
5216;64274
5216;47341
5216;34818
5216;677814
5216;9885
5216;9991
5216;94446
5216;520460
5216;163409
5216;64452
5216;64463
5216;10213
5216;288523
5216;167250
5216;10394
5216;174676
5216;10537
5216;64582
5216;169484
5216;326630
5216;163468
5216;223812
5216;94926
5216;170018
5216;239042
5216;37695
5216;270429
5216;33758
5216;514674
5216;295465
5216;163541
5216;674
5216;390460
5216;64826
5216;132284
5216;64840
5216;64848
5216;163576
5216;163587
5216;37824
5216;163618
5216;64956
5216;87996
5216;65009
5216;37929
5216;173538
5216;11836
5216;183280
5216;12033
5216;65127
5216;191944
5216;174998
5216;65342
5216;163764
5216;65357
5216;222038
5216;163774
5216;65416
5216;77468
5216;112627
5216;297812
5216;172190
5216;77485
5216;4892
5216;77530
5216;13301
5216;65505
5216;163843
5216;38335
5216;65585
5216;163861
5216;65616
5216;163874
5216;49670
5216;163884
5216;113059
5216;163902
5216;14040
5216;14063
5216;50043
5216;65764
5216;38645
5216;35058
5216;78473
5216;2919
5216;15088
5216;66003
5216;66011
5216;15398
5216;238019
5216;38976
5216;88539
5216;233252
5216;66142
5216;3002
5216;177890
5216;665370
5216;66264
5216;211409
5216;79236
5216;79338
5216;66436
5216;211647
5216;16500
5216;170341
5216;173551
5216;79550
5216;286802
5216;3114
5216;66569
5216;186573
5216;164393
5216;66584
5216;88443
5216;205673
5216;289943
5216;39553
5216;88164
5216;17616
5216;17697
5216;164485
5216;164487
5216;66837
5216;66855
5216;17943
5216;164556
5216;66941
5216;18122
5216;66950
5216;80396
5216;18211
5216;39730
5216;52351
5216;39737
5216;182772
5216;80524
5216;67040
5216;135829
5216;377059
5216;67078
5216;714477
5216;67085
5216;179650
5216;35241
5216;3267
5216;18906
5216;164671
5216;19002
5216;53123
5216;19039
5216;210040
5216;33513
5216;436564
5216;164708
5216;164713
5216;313040
5216;617380
5216;67394
5216;136355
5216;164769
5216;19636
5216;223128
5216;452603
5216;19755
5216;67521
5216;19849
5216;292102
5216;19958
5216;192114
5216;20009
5216;174969
5216;164827
5216;53482
5216;81849
5216;81949
5216;34095
5216;136960
5216;164933
5216;236794
5216;34097
5216;384909
5216;164948
5216;82294
5216;20715
5216;164959
5216;194447
5216;67807
5216;411296
5216;101266
5216;20901
5216;231166
5216;35353
5216;67948
5216;54449
5216;67959
5216;67986
5216;68027
5216;88209
5216;193558
5216;156683
5216;21755
5216;21805
5216;387803
5216;68188
5216;68199
5216;40970
5216;434
5216;55367
5216;176412
5216;304652
5216;102276
5216;173500
5216;22172
5216;165285
5216;165289
5216;55869
5216;165339
5216;179214
5216;84147
5216;22824
5216;22829
5216;68611
5216;165405
5216;165412
5216;68741
5216;68775
5216;259773
5216;165490
5216;35496
5216;68841
5216;336048
5216;183829
5216;84639
5216;41534
5216;176651
5216;23871
5216;167377
5216;103859
5216;69056
5216;35531
5216;69083
5216;165618
5216;69127
5216;173502
5216;69134
5216;85331
5216;69169
5216;172891
5216;85427
5216;69196
5216;69233
5216;165674
5216;24722
5216;3828
5216;104231
5216;195106
5216;24879
5216;57586
5216;85700
5216;170818
5216;170819
5216;165755
5216;25174
5216;25318
5216;184731
5216;165809
5216;170858
5216;86036
5216;581378
5216;69523
5216;3902
5216;25608
5216;58166
5216;69559
5216;58297
5216;69605
5216;178515
5216;69741
5216;69743
5216;171468
5216;199300
5216;69771
5216;165972
5216;26376
5216;105302
5216;165995
5216;26506
5216;5174
5216;26542
5216;26584
5216;35638
5216;166033
5216;86896
5216;326798
5216;27247
5216;87071
5216;203458
5216;169126
5216;166126
5216;299098
5216;27487
5216;88463
5216;70301
5216;27840
5216;28204
5216;28317
5216;28345
5216;198843
5216;70524
5216;195952
5216;166288
5216;166290
5216;34468
5216;201339
5216;166303
5216;70609
5216;209210
5216;178792
5216;88800
5216;211347
5216;29247
5216;88867
5216;219203
5216;106955
5216;29425
5216;525371
5216;714655
5216;60528
5216;208326
5216;166457
5216;29790
5216;89253
5216;107236
5216;166474
5216;35792
5216;30002
5216;307488
5216;183972
5216;162750
5216;107593
5216;141968
5216;4365
5216;166617
5216;61211
5216;71195
5216;714687
5216;166631
5216;4375
5216;200215
5216;71254
5216;34545
5216;219719
5216;166666
5216;71367
5216;4440
5216;71514
5216;90449
5216;71575
5216;108465
5216;166882
5216;260137
5216;195647
5216;71699
5216;346799
5216;4532
5216;166957
5216;108830
5216;44086
5216;71818
5216;71822
5216;71824
5216;32643
5216;551691
5216;348282
5216;71914
5216;209031
5216;71983
5216;290846
5216;33341
5216;72060
5216;72061
5205;581790
5205;63992
5205;211709
5205;245355
5205;48381
5205;76389
5205;112100
5205;716117
5205;77028
5205;458553
5205;65424
5205;265721
5205;170323
5205;462802
5205;308875
5205;18906
5205;316878
5205;67718
5205;137121
5205;716123
5205;55568
5205;323128
5205;454970
5205;269644
5205;87671
5205;345123
5205;290219
5205;476943
5205;31993
5205;209089
5198;189038
5198;716219
5198;348338
5198;278290
5197;183263
5197;63999
5197;9079
5197;34799
5197;4892
5197;494648
5197;222433
5197;179445
5197;33996
5197;289081
5197;716231
5197;81067
5197;20916
5197;179466
5197;40786
5197;68197
5197;468549
5197;171344
5197;166247
5197;168035
5197;180601
5197;5284
5197;179670
5197;71883
5194;64780
5194;68794
5194;236124
5194;43859
5174;72157
5174;262159
5174;92028
5174;7147
5174;293976
5174;326805
5174;257798
5174;197615
5174;543862
5174;4906
5174;716324
5174;716325
5174;272342
5174;171531
5174;311777
5174;196609
5174;343979
5174;165602
5174;69197
5174;355058
5174;25845
5174;26583
5174;86944
5174;88463
5174;27840
5174;29842
5174;107432
5174;30418
5174;179140
5174;90500
5174;71610
5174;284370
5174;354907
4399;376900
4399;34689
4399;532369
4399;496702
4399;10720
4399;308949
4399;37934
4399;11849
4399;76938
4399;716339
4399;296203
4399;468311
4399;181136
4399;18313
4399;296220
4399;115524
4399;288914
4399;419826
4399;443383
4399;228721
4399;54066
4399;67811
4399;324418
4399;332213
4399;103537
4399;317279
4399;41703
4399;233994
4399;716352
4399;41869
4399;273183
4399;120769
4399;169300
4399;71588
4399;254765
4399;261743
5162;65859
5162;68742
5135;37592
5135;716584
5135;69047
5135;218093
5135;606120
5135;71723
5135;166957
5123;290312
5123;129263
5123;341870
5123;340251
5123;338432
5123;287427
5123;275374
5123;302987
106093;75396
106093;95867
106093;21595
106093;716784
4368;378311
4368;545042
4368;716805
4368;422399
4368;319754
4368;21405
4368;165268
4368;57303
4368;716813
4368;87751
4368;335735
4368;329010
4368;29826
4368;71329
4368;71456
5109;716828
5109;290312
5109;95229
5109;4865
5108;63061
5108;6337
5108;63387
5108;72960
5108;412253
5108;191848
5108;63685
5108;177367
5108;63747
5108;174470
5108;64128
5108;9455
5108;387359
5108;47336
5108;64324
5108;64411
5108;10459
5108;224698
5108;64626
5108;4837
5108;64840
5108;64947
5108;163692
5108;607305
5108;716866
5108;163962
5108;716871
5108;15166
5108;4929
5108;66190
5108;211409
5108;66451
5108;589767
5108;4972
5108;164580
5108;67078
5108;67107
5108;19002
5108;164693
5108;19718
5108;19849
5108;716877
5108;82120
5108;40421
5108;20883
5108;68042
5108;82989
5108;101875
5108;198819
5108;88561
5108;83289
5108;299279
5108;436340
5108;190031
5108;102936
5108;68593
5108;84285
5108;68742
5108;184676
5108;41669
5108;69134
5108;175997
5108;25181
5108;201473
5108;85994
5108;69559
5108;25698
5108;105302
5108;166021
5108;69916
5108;478302
5108;70292
5108;175483
5108;716886
5108;70595
5108;208099
5108;88841
5108;307488
5108;181795
5108;346299
5108;175500
5108;121601
5108;203364
5108;260186
5108;209038
5108;33341
5108;72060
5097;300921
5076;672
5075;307662
5075;274952
5075;391198
5075;41686
5075;5272
5739;229784
5739;300037
4953;162806
4953;12341
4953;35069
4953;164455
4953;3267
4953;479119
4953;69134
4953;177315
4953;105302
4953;35792
4953;43735
4953;71404
4953;717171
4953;71883
4945;6340
4945;520463
4945;163587
4945;12341
4945;384963
4945;20122
4945;510206
4945;137121
4945;40949
4945;34226
4945;84639
4945;85427
4945;564887
4945;105718
4945;717239
4945;34531
4945;176985
4944;5397
4944;44499
4944;212172
4944;63497
4944;428759
4944;212423
4944;238626
4944;63743
4944;210956
4944;8777
4944;111253
4944;37196
4944;364687
4944;9997
4944;10123
4944;10902
4944;279511
4944;4849
4944;257880
4944;11939
4944;12110
4944;163692
4944;191944
4944;12307
4944;4877
4944;112627
4944;199038
4944;13438
4944;13512
4944;65595
4944;4903
4944;13821
4944;78344
4944;66022
4944;50777
4944;239778
4944;209904
4944;79338
4944;164254
4944;51609
4944;17199
4944;618073
4944;318844
4944;115180
4944;80185
4944;18119
4944;115291
4944;52465
4944;164595
4944;717257
4944;210032
4944;171531
4944;19533
4944;175930
4944;81631
4944;269634
4944;20265
4944;67875
4944;101360
4944;101423
4944;165128
4944;156609
4944;40790
4944;83033
4944;88561
4944;68188
4944;385895
4944;83513
4944;210241
4944;68498
4944;84227
4944;331097
4944;56594
4944;578030
4944;23484
4944;103592
4944;24209
4944;69092
4944;717259
4944;88126
4944;85622
4944;24879
4944;210375
4944;25322
4944;376478
4944;272386
4944;291203
4944;25591
4944;717261
4944;58166
4944;207523
4944;26225
4944;207637
4944;26495
4944;199940
4944;27183
4944;578037
4944;87176
4944;70178
4944;27785
4944;717265
4944;87576
4944;87910
4944;43133
4944;298147
4944;173152
4944;348156
4944;29992
4944;171101
4944;166617
4944;71242
4944;121601
4944;71575
4944;220012
4944;71594
4944;71662
4944;166957
4944;62451
4944;310587
4944;327768
4939;5521
4939;223321
4939;76562
4939;38392
4939;531856
4939;328606
4939;566243
4939;717295
4939;345032
4939;217366
4939;717305
4939;44103
4938;571859
4938;9079
4938;34799
4938;289112
4938;34954
4938;284136
4938;222433
4938;53209
4938;179466
4938;68576
4938;68841
4938;69916
4938;105852
4938;168035
4938;171092
4938;5284
4938;71883
4924;327059
4924;327061
4924;95229
4924;52045
4924;557677
4924;18163
4924;52418
4924;53117
4924;698699
4924;698705
4924;220520
4922;317754
4922;717394
4921;94096
4921;171977
4921;717405
4921;81421
4921;271479
4921;196936
4921;151798
4921;179663
5223;4811
5223;88484
5223;201
5223;563363
5223;72060
4911;487977
4911;476142
4911;205563
4911;41669
4911;70178
4911;717478
4906;92028
4906;662726
4906;272342
4906;250630
4906;196609
4906;343979
4906;717499
4906;304469
4906;284370
4906;354907
4903;294163
4903;293976
4903;328104
4903;238942
4903;303370
4903;294230
4903;37729
4903;349318
4903;293867
4903;294170
4903;271117
4903;77956
4903;277929
4903;151885
4903;170341
4903;233407
4903;20458
4903;179721
4903;83513
4903;365598
4903;717519
4903;68841
4903;294000
4903;235500
4903;169067
4903;26583
4903;176568
4903;166121
4903;166180
4903;599631
4903;28566
4903;488121
4903;176978
4903;71254
4903;547775
4903;121601
4903;109290
4901;717528
4901;67924
4901;287481
4897;47405
4897;643646
4897;643670
4897;717561
4897;404293
4897;625288
4893;36063
4893;6340
4893;36566
4893;38378
4893;13691
4893;717603
4893;17756
4893;202346
4893;82623
4893;40780
4893;26336
4893;606358
4892;221911
4892;91914
4892;6337
4892;548138
4892;717610
4892;171858
4892;63743
4892;64504
4892;37906
4892;124117
4892;12434
4892;239378
4892;65961
4892;198887
4892;322714
4892;391802
4892;198888
4892;297686
4892;336962
4892;21136
4892;21159
4892;706382
4892;55946
4892;171544
4892;169612
4892;68841
4892;23985
4892;24404
4892;540410
4892;25599
4892;597909
4892;26920
4892;717631
4892;190571
4892;28173
4892;28367
4892;431229
4892;315613
4892;87941
4892;171230
4892;108841
4879;63867
4879;12255
4879;88345
4879;79821
4879;17697
4879;67116
4879;192081
4879;19002
4879;67272
4879;54330
4879;354385
4879;88561
4879;410656
4879;308676
4879;85998
4877;200246
4877;7088
4877;447000
4877;511028
4877;472129
4877;183513
4877;163525
4877;64956
4877;183280
4877;191944
4877;12341
4877;303430
4877;163843
4877;293894
4877;65727
4877;78503
4877;35103
4877;395485
4877;115180
4877;17724
4877;18586
4877;80956
4877;19002
4877;67272
4877;67781
4877;224086
4877;717938
4877;316123
4877;194403
4877;68742
4877;85212
4877;24269
4877;86105
4877;26495
4877;279219
4877;284262
4877;26668
4877;70229
4877;151798
4877;87538
4877;29992
4877;89844
4877;71669
4877;166957
4877;72061
4870;5369
4870;63061
4870;63835
4870;9885
4870;167714
4870;4837
4870;95494
4870;306977
4870;65726
4870;66009
4870;164580
4870;176367
4870;18803
4870;194135
4870;67795
4870;21505
4870;21755
4870;396925
4870;201298
4870;181322
4870;69122
4870;69233
4870;26080
4870;28624
4870;88849
4870;43735
4870;108524
4865;718011
4865;71668
4861;4767
4849;293090
4849;72531
4849;33614
4849;255826
4849;8191
4849;238703
4849;63887
4849;63957
4849;9140
4849;328104
4849;10394
4849;197615
4849;199127
4849;33757
4849;168416
4849;183280
4849;76965
4849;12341
4849;77219
4849;34976
4849;96507
4849;2919
4849;380419
4849;170341
4849;80175
4849;226897
4849;80761
4849;19002
4849;82149
4849;308557
4849;68498
4849;41314
4849;459943
4849;68841
4849;23745
4849;23991
4849;236176
4849;85180
4849;24285
4849;88126
4849;157486
4849;24632
4849;372042
4849;207637
4849;166121
4849;71034
4849;4440
4849;121601
4835;181709
4835;356792
4835;33506
4835;172114
4835;38119
4835;366299
4835;163963
4835;15710
4835;406170
4835;718168
4835;317791
4835;165256
4835;404476
4835;23030
4835;332741
4835;41793
4835;85536
4835;281627
4835;718173
4835;219817
4835;385346
102538;34689
102538;13529
102538;17390
102538;35242
102538;21253
102538;71588
4822;91813
4822;91932
4822;718260
4822;63835
4822;718269
4822;334035
4822;50100
4822;516746
4822;306442
4822;17584
4822;17896
4822;186665
4822;174719
4822;3267
4822;18964
4822;19033
4822;19943
4822;20705
4822;231146
4822;40886
4822;431301
4822;576998
4822;362724
4822;104760
4822;718299
4822;392568
4822;120708
4822;60883
4822;188539
5637;7213
5637;185993
5637;24290
5637;335129
5637;91225
4811;4747
4811;63743
4811;88527
4811;290423
4811;84937
4799;481978
4799;26265
4769;5397
4769;190876
4769;718687
4769;318347
4769;172492
4769;35242
4769;215948
4769;168785
4769;173469
4769;216957
4769;165289
4769;180234
4769;42676
4769;87353
4769;495852
4767;92737
4748;92023
4748;493521
4748;718763
4748;172028
4748;313982
4748;176764
4748;65699
4748;35061
4748;164048
4748;211133
4748;16219
4748;80648
4748;176774
4748;100383
4748;67959
4748;177633
4748;23991
4748;69127
4748;202380
4748;195106
4748;374095
4748;235693
4748;177252
4748;211175
4748;718770
4748;30106
4748;166642
4747;218346
4208;653107
4208;269449
4208;6337
4208;182597
4208;485270
4208;8853
4208;64166
4208;211715
4208;180965
4208;349028
4208;175663
4208;50043
4208;255848
4208;292758
4208;311651
4208;81009
4208;19269
4208;174031
4208;82103
4208;676292
4208;101423
4208;418960
4208;197539
4208;83513
4208;362534
4208;84348
4208;70229
4208;175694
4208;60252
4208;196058
4208;225417
4208;718794
4208;4440
4208;718795
4208;193581
4208;290846
4208;317267
4741;72823
4741;312255
4741;718808
4741;47317
4741;12295
4741;51379
4741;312101
4741;622799
4741;17540
4741;283632
4741;220692
4741;312267
4741;691039
4741;345151
4741;70212
4726;222772
4726;326755
4726;310101
4726;302595
4726;32862
4725;92475
4725;174070
4725;12307
4725;378346
4725;368753
4725;177655
4725;166633
5515;72421
5515;660699
5515;719003
5515;96789
5515;248462
5515;719012
5515;21585
5515;59305
5515;719020
4700;44514
4700;309960
4700;88417
4700;719039
4696;63089
4696;301290
4696;64780
4696;49075
4696;719043
4696;719044
4696;88454
4696;88497
4696;454486
4696;456882
4696;88579
5484;72791
5484;72896
5484;212715
5484;719060
5484;186087
5484;452400
5484;20948
5484;82595
5484;101704
5484;23228
5484;68970
5484;24983
5484;719064
5484;610978
5484;87872
5484;70703
5484;323404
4708;42160
105968;689680
105968;285080
105968;364231
105968;51784
105968;23487
105968;23606
67378;303122
67378;11144
67378;176774
67378;68276
4662;259024
4662;44965
4662;47792
4662;342084
4662;124053
4662;49251
4662;12956
4662;587456
4662;51377
4662;461792
4662;233964
4662;21608
4662;441986
4662;719161
4662;321544
4662;23857
4662;59079
4662;29050
4662;30342
4662;61520
5442;87996
5442;364309
5442;438899
5442;604778
5442;438901
5442;719247
5442;531780
4639;719256
4639;564225
4621;5402
4621;168208
4621;63835
4621;163217
4621;11536
4621;12458
4621;49573
4621;574291
4621;3140
4621;322154
4621;80648
4621;261287
4621;40926
4621;22198
4621;22661
4621;22737
4621;25174
4621;25845
4621;87176
4621;59355
4621;4440
4611;464630
4611;169749
4611;377053
4605;5843
4605;6655
4605;94662
4605;10779
4605;340674
4605;20009
4605;20708
4605;174098
4605;23991
4605;24244
4605;3795
4605;196263
4605;120040
4605;28066
4605;28326
5385;5361
5385;5412
5385;669686
5385;83861
5385;25236
4579;5402
4579;34713
4579;721270
4579;246113
4579;15141
4561;388760
4505;63199
4505;162968
4505;366131
4505;33614
4505;179056
4505;34790
4505;190948
4505;722004
4505;191909
4505;211123
4505;51388
4505;52045
4505;17772
4505;366147
4505;20009
4505;34097
4505;189094
4505;137121
4505;580289
4505;255546
4505;25845
4505;69615
4505;69772
4505;26503
4505;184763
4505;173025
4505;28121
4505;171016
4505;107452
4505;89946
4505;317127
4497;179629
4497;72797
4497;88168
4497;176601
4497;79256
4497;67078
4497;22737
4497;193683
4497;176651
4497;190233
4497;25845
4497;69952
4497;42764
4497;181791
4497;71575
4497;176675
4481;173612
4481;64120
4481;64528
4481;278191
4481;183162
4481;14077
4481;66126
4481;67044
4481;53216
4481;101096
4481;82989
4481;68794
4481;287751
4481;269931
4481;71049
4481;726269
4481;4440
4481;71575
4481;726271
4481;72060
4455;327378
4440;63057
4440;44499
4440;269449
4440;428103
4440;5843
4440;162945
4440;171798
4440;261951
4440;6772
4440;7293
4440;485270
4440;177544
4440;64166
4440;64211
4440;228336
4440;340480
4440;94200
4440;290835
4440;94377
4440;94584
4440;64463
4440;180680
4440;10243
4440;211715
4440;64620
4440;64626
4440;10743
4440;10779
4440;64689
4440;221994
4440;10949
4440;345246
4440;33757
4440;48274
4440;664273
4440;64848
4440;64850
4440;163576
4440;202629
4440;702656
4440;163618
4440;37906
4440;95583
4440;12031
4440;163692
4440;278810
4440;65176
4440;77133
4440;12341
4440;324201
4440;290693
4440;12985
4440;180965
4440;65505
4440;199856
4440;38355
4440;65602
4440;13769
4440;65652
4440;163902
4440;14349
4440;38698
4440;97221
4440;2919
4440;15499
4440;88539
4440;66126
4440;35108
4440;164181
4440;66264
4440;348636
4440;16219
4440;348761
4440;230645
4440;66576
4440;79821
4440;205673
4440;345713
4440;164455
4440;17540
4440;729208
4440;455323
4440;17772
4440;66855
4440;172492
4440;66925
4440;164556
4440;66941
4440;66946
4440;193588
4440;18142
4440;67040
4440;67044
4440;281936
4440;186717
4440;363697
4440;67107
4440;3267
4440;53099
4440;19039
4440;164693
4440;201984
4440;181169
4440;206094
4440;19571
4440;164769
4440;19780
4440;81693
4440;81791
4440;722398
4440;477757
4440;53722
4440;555742
4440;348572
4440;710649
4440;184563
4440;82341
4440;20800
4440;348643
4440;316880
4440;21251
4440;68027
4440;210995
4440;184594
4440;177613
4440;156665
4440;21695
4440;624039
4440;88561
4440;184603
4440;329003
4440;55233
4440;68188
4440;83547
4440;55548
4440;495272
4440;83784
4440;165289
4440;362534
4440;68418
4440;363710
4440;68536
4440;165381
4440;317754
4440;250721
4440;170711
4440;197033
4440;68841
4440;68842
4440;84639
4440;443891
4440;56899
4440;23937
4440;68993
4440;346970
4440;286618
4440;103859
4440;378332
4440;24092
4440;24232
4440;69092
4440;57214
4440;181774
4440;104015
4440;85353
4440;310694
4440;104151
4440;290694
4440;69233
4440;25019
4440;344502
4440;184731
4440;555781
4440;357200
4440;69571
4440;348656
4440;207523
4440;69605
4440;105115
4440;591395
4440;26506
4440;42437
4440;58798
4440;105995
4440;88463
4440;27840
4440;87462
4440;192297
4440;218823
4440;307395
4440;28400
4440;198843
4440;221777
4440;29062
4440;29081
4440;555815
4440;188332
4440;60408
4440;729238
4440;336628
4440;107236
4440;29888
4440;120754
4440;222351
4440;578706
4440;30412
4440;374101
4440;365846
4440;71262
4440;224318
4440;71363
4440;90143
4440;35878
4440;71456
4440;298690
4440;166819
4440;276382
4440;90449
4440;310717
4440;71610
4440;108524
4440;307272
4440;242549
4440;485407
4440;90750
4440;166957
4440;121842
4440;71818
4440;71822
4440;91122
4440;273889
4440;109366
4440;290846
4440;72060
4439;12530
4439;18142
5918;6843
5918;45603
5918;267578
5918;615469
5918;54708
5918;56076
5918;22824
5918;24381
5918;729327
4403;35566
4403;35638
4403;1879
83808;315681
83808;390624
83808;90776
4394;38455
4394;176950
4394;19002
4394;183319
4394;35357
4394;490785
4394;35936
4389;6053
4376;194853
4376;63199
4376;53281
4375;123555
4375;88535
4375;179003
4375;66941
4375;3267
4375;105302
4375;71569
4365;122893
4365;335930
4365;322639
4365;228331
4365;11144
4365;76798
4365;65444
4365;370480
4365;35355
4365;68676
4365;210508
4365;71652
4362;162981
4362;211709
4362;482987
4362;478600
4362;507577
4362;100282
4362;35492
4361;6655
4361;48274
4361;417461
4361;50026
4361;170722
4361;729827
4348;167211
4348;6655
4348;36539
4348;518419
4348;10027
4348;11446
4348;284530
4348;164595
4348;227222
4348;210069
4348;34097
4348;68188
4348;184646
4348;182101
4348;162716
4348;608650
4348;29081
4348;30425
4344;34731
4344;34799
4344;65005
4344;168667
4344;53010
4344;35242
4344;282681
4344;172647
4344;20800
4344;137121
4344;29144
4344;89878
4344;62764
4343;284596
4343;284434
4343;212699
4343;593471
4343;95170
